broken_target,instances,best_destination,best_score,best_jaccard,best_sequence,second_score,margin,confidence,example_source_1,example_anchor_1,example_source_2,example_anchor_2
https://defiliban.io/canadian-fintech-delphx-capital-markets-delx-announces-crypto-treasury-plans/,1,https://defiliban.io/delphx-capital-markets-delx-crypto-treasury-plans/,0.784,0.7,0.784,0,0.784,high,https://defiliban.io/iran-2-million-strait-of-hormuz-fee-crypto-markets/,Corporate treasury diversification into crypto,,
https://defiliban.io/tom-lees-bitmine-buys-40000-eth-from-falconx-in-82-07m-move/,1,https://defiliban.io/tom-lee-bitmine-buys-40000-eth-falconx/,0.784,0.462,0.784,0,0.784,high,https://defiliban.io/top-5-crypto-news-24-hours-metaplanet-circle/,"Tom Lee’s Bitmine Buys 40,000 ETH From FalconX in $82.07M Move",,
https://defiliban.io/500m-usdt-moves-from-tether-treasury-to-binance/,1,https://defiliban.io/500m-usdt-transferred-tether-treasury-binance/,0.783,0.556,0.783,0,0.783,high,https://defiliban.io/kevin-cramer-bitcoin-crypto-market-structure-legislation-before-easter/,large USDT treasury transfers to Binance,,
https://defiliban.io/trend-research-sends-eth-garrett-jin/,1,https://defiliban.io/trend-research-transferred-0-852-eth-to-garrett-jin/,0.782,0.5,0.782,0,0.782,high,https://defiliban.io/bitcoin-crashes-under-69000-trump-iran-strait-of-hormuz/,recent on-chain transfers between institutional wallets,,
https://defiliban.io/bitcoin-sp500-decoupling-2020-explained/,1,https://defiliban.io/btc-sp500-decoupling-2020/,0.781,0.5,0.781,0,0.781,high,https://defiliban.io/digital-asset-investment-inflows-230-million-fed-hawkish-pause/,Bitcoin has decoupled from traditional risk assets,,
https://defiliban.io/chainalysis-stablecoin-volume-could-hit-719t-by-2035/,1,https://defiliban.io/chainalysis-stablecoin-economic-volume-719t-2035/,0.78,0.556,0.78,0,0.78,high,https://defiliban.io/top-5-crypto-news-last-24-hours/,Chainalysis: Stablecoin Volume Could Hit $719T by 2035,,
https://defiliban.io/cme-bitcoin-volatility-futures-launch-set-for-june-1/,1,https://defiliban.io/cme-group-bitcoin-volatility-futures-june-1/,0.779,0.6,0.779,0,0.779,high,https://defiliban.io/bybit-delists-syn-from-futures-trading/,CME Bitcoin volatility futures launch set for June 1,,
https://defiliban.io/taiwan-lawmaker-pushes-bitcoin-reserve-using-fx-reserves/,1,https://defiliban.io/taiwan-lawmaker-bitcoin-reserve-foreign-exchange-reserves/,0.779,0.5,0.779,0,0.779,high,https://defiliban.io/remixpoint-buys-20-3-btc-total-bitcoin-holdings-1491/,Bitcoin reserve strategies,,
https://defiliban.io/tom-lees-bitmine-buys-40-000-eth-from-falconx-in-82-07m-move/,1,https://defiliban.io/tom-lee-bitmine-buys-40000-eth-falconx/,0.776,0.333,0.776,0,0.776,high,https://defiliban.io/vanguard-bitcoin-etf-trading-reversal/,large treasury-style crypto purchases,,
https://defiliban.io/vietnam-eyes-ban-on-overseas-crypto-platforms-what-reuters-report-means/,1,https://defiliban.io/vietnam-ban-overseas-crypto-platforms-reuters/,0.776,0.545,0.776,0,0.776,high,https://defiliban.io/kevin-cramer-bitcoin-crypto-market-structure-legislation-before-easter/,Vietnam’s scrutiny of overseas crypto platforms,,
https://defiliban.io/canadas-bill-c-25-would-ban-crypto-and-money-order-political-donations/,1,https://defiliban.io/canada-bill-c25-ban-cryptocurrency-political-donations/,0.774,0.267,0.774,0,0.774,high,https://defiliban.io/bnp-paribas-crypto-linked-etns-trading-expansion/,regulatory frameworks around crypto continue to evolve globally,,
https://defiliban.io/schwab-crypto-spot-trading-retail-clients/,1,https://defiliban.io/charles-schwab-launches-schwab-crypto-spot-trading-retail-clients/,0.774,0.75,0.774,0.634,0.139,high,https://defiliban.io/btc-etf-inflows-biggest-day-since-mid-january/,Charles Schwab’s retail spot-trading rollout,,
https://defiliban.io/bitcoin-price-drops-trump-iran-threat-top-24-hour-crypto-news/,1,https://defiliban.io/top-5-crypto-news-24-hours-bitcoin-price-drops-trump-iran-threat/,0.769,0.769,0.592,0.603,0.166,high,https://defiliban.io/whale-btc-40x-long-liquidated/,sharp Bitcoin price moves,,
https://defiliban.io/bitcoin-urpd-844k-btc-shift-60k-70k-band/,1,https://defiliban.io/bitcoin-urpd-60k-70k-band/,0.769,0.625,0.769,0,0.769,high,https://defiliban.io/mstr-strc-proceeds-buy-over-7300-btc-this-week/,distribution of Bitcoin holdings across price bands is already shifting,,
https://defiliban.io/larry-fink-ai-reshape-jobs-defi-rwa-implications/,1,https://defiliban.io/larry-fink-ai-reshape-defi-rwa/,0.769,0.75,0.769,0,0.769,high,https://defiliban.io/coinbase-bitcoin-backed-mortgage/,real-world asset integration,,
https://defiliban.io/ethgas-announces-3b-in-eth-validator-liquidity/,1,https://defiliban.io/ethgas-3-billion-eth-validator-liquidity/,0.767,0.444,0.767,0,0.767,high,https://defiliban.io/okx-launches-x-perps-europe-mifid-rules/,ETHGas Announces $3B in ETH Validator Liquidity,,
https://defiliban.io/bitcoin-spot-etf-inflows-95m-defi-liquidity-impact/,1,https://defiliban.io/bitcoin-etf-inflows-defi-impact/,0.765,0.625,0.765,0.627,0.138,high,https://defiliban.io/digital-asset-investment-inflows-230-million-fed-hawkish-pause/,"digital asset investment products, including spot Bitcoin ETFs,",,
https://defiliban.io/floresta-utreexo-could-bring-full-bitcoin-node-validation-to-android/,1,https://defiliban.io/floresta-utreexo-full-bitcoin-node-android/,0.764,0.6,0.764,0,0.764,high,https://defiliban.io/qcp-capital-us-iran-talks-collapse-oil-100-btc-risk-off/,Floresta and Utreexo on Android,,
https://defiliban.io/nvidia-crypto-fraud-lawsuit/,1,https://defiliban.io/nvidia-crypto-lawsuit-ruling/,0.764,0.6,0.764,0,0.764,high,https://defiliban.io/machi-eth-long-liquidated-reopens-position/,cases where large players face significant financial consequences,,
https://defiliban.io/nvidia-crypto-fraud-lawsuit-revived/,1,https://defiliban.io/nvidia-crypto-lawsuit-ruling/,0.762,0.5,0.762,0,0.762,high,https://defiliban.io/trust-wallet-ai-agents-crypto-trading-220-million-users/,the revived Nvidia crypto fraud lawsuit,,
https://defiliban.io/bill-featured-binance-alpha-what-it-means/,1,https://defiliban.io/bill-featured-on-binance-alpha/,0.761,0.5,0.761,0.686,0.075,high,https://defiliban.io/sec-chair-crypto-legal-framework-struggles-to-keep-pace/,listing new tokens on emerging platforms,,
https://defiliban.io/bitcoin-whale-accumulation-hits-270k-btc-as-fear-greed-falls-to-11/,1,https://defiliban.io/bitcoin-whale-accumulation-fear-greed-11/,0.755,0.5,0.755,0.516,0.239,high,https://defiliban.io/american-bitcoin-deployed-nearly-11300-new-mining-rigs/,Bitcoin whale accumulation patterns,,
https://defiliban.io/whale-19m-40x-btc-long-liquidated-1-hour/,1,https://defiliban.io/whale-btc-40x-long-liquidated/,0.754,0.625,0.754,0,0.754,high,https://defiliban.io/digital-asset-investment-inflows-230-million-fed-hawkish-pause/,whale who opened a $19 million leveraged BTC long was liquidated within an hour,,
https://defiliban.io/bridged-dot-exploited-ethereum-attacker-mints-1b-tokens/,1,https://defiliban.io/bridged-dot-exploit-ethereum-1b-minted/,0.753,0.4,0.753,0,0.753,high,https://defiliban.io/predict-bitcoin-weekly-close-btc-forecast-challenge/,exploits affecting bridged assets on Ethereum,,
https://defiliban.io/chip-listed-on-coinbase-spot-market-what-the-listing-means/,1,https://defiliban.io/chip-listed-on-coinbase-spot-market/,0.753,0.6,0.753,0.688,0.065,high,https://defiliban.io/diem-listed-on-coinbase-spot-market/,CHIP was recently listed on the Coinbase spot market,,
https://defiliban.io/yuga-labs-settles-nft-copying-lawsuit-with-ryder-ripps-and-jeremy-kahan/,1,https://defiliban.io/yuga-labs-settles-lawsuit-ryder-ripps-jeremy-kahan-copied-nfts/,0.752,0.571,0.752,0,0.752,high,https://defiliban.io/first-ever-bitcoin-rubiks-cube-official-launch/,Yuga Labs’ NFT lawsuit settlement,,
https://defiliban.io/bitcoin-near-76550-spot-btc-etfs-extend-outflows-third-day/,1,https://defiliban.io/bitcoin-near-76550-spot-btc-etfs-third-straight-day-of-outflows/,0.75,0.75,0.727,0.566,0.184,high,https://defiliban.io/tether-q1-profit-reserve-buffer-8-23-billion-2/,bitcoin and other major assets face volatility,,
https://defiliban.io/ethereum-whale-buys-1979-eth-414m-accumulation/,1,https://defiliban.io/ethereum-whale-buys-another-1979-eth-4-14m/,0.75,0.5,0.75,0.613,0.137,high,https://defiliban.io/michael-saylor-hints-buying-more-bitcoin-huge-orange-dot/,large whale accumulation events,,
https://defiliban.io/mega-listed-on-binance-spot-market-what-the-listing-means/,1,https://defiliban.io/mega-listed-on-binance-spot-market/,0.747,0.6,0.747,0.609,0.139,high,https://defiliban.io/xrp-etfs-april-inflows-81-6m-best-month-2026/,new token listings on major exchanges,,
https://defiliban.io/tether-froze-344m-usdt-us-requests/,1,https://defiliban.io/tether-froze-344-million-usdt-us-law-enforcement-requests/,0.747,0.5,0.747,0,0.747,high,https://defiliban.io/coinbase-adds-virtual-pros-kaio-asset-roadmap/,Tether’s recent freeze of $344M in USDT at U.S. request,,
https://defiliban.io/binance-releases-market-maker-guidelines-requiring-token-issuers-to-disclose-relationships/,1,https://defiliban.io/binance-market-maker-guidelines-token-issuer-disclosure/,0.745,0.385,0.745,0,0.745,high,https://defiliban.io/morgan-stanley-spot-bitcoin-etf-official-listing-announcement-launch-imminent/,institutional transparency requirements,,
https://defiliban.io/bybit-delists-syn-from-futures-trading-what-traders-need-to-know/,1,https://defiliban.io/bybit-delists-syn-from-futures-trading/,0.745,0.545,0.745,0.521,0.224,high,https://defiliban.io/tether-treasury-transfers-300m-usdt-to-bitfinex/,exchanges manage trading infrastructure,,
https://defiliban.io/iran-strait-of-hormuz-fee-oil-crypto/,1,https://defiliban.io/iran-2-million-strait-of-hormuz-fee-crypto-markets/,0.744,0.6,0.744,0,0.744,high,https://defiliban.io/ark-invest-circle-shares-20-drop/,geopolitical and regulatory forces,,
https://defiliban.io/binance-spot-price-range-execution-rule-what-it-means-for-users/,1,https://defiliban.io/binance-spot-price-range-execution-rule-abnormal-order-execution/,0.74,0.462,0.74,0,0.74,high,https://defiliban.io/bitcoin-spot-etfs-471m-net-inflow-april-6/,Binance’s spot price range execution rule,,
https://defiliban.io/mega-listed-binance-spot-market-what-listing-means/,1,https://defiliban.io/mega-listed-on-binance-spot-market/,0.738,0.556,0.738,0.588,0.15,high,https://defiliban.io/remixpoint-buys-19-72-btc-total-holdings-1471-btc/,new exchange listings,,
https://defiliban.io/crypto-etf-flows-btc-eth-defi/,1,https://defiliban.io/crypto-etf-flows-defi-impact/,0.737,0.571,0.737,0.524,0.213,high,https://defiliban.io/crypto-open-interest-30-billion-binance-btc-eth-inflows/,ETF-related narratives,,
https://defiliban.io/ripple-tests-xrp-trade-finance-in-mas-singapore-sandbox/,1,https://defiliban.io/ripple-xrp-mas-singapore-sandbox/,0.736,0.556,0.736,0,0.736,high,https://defiliban.io/morgan-stanley-spot-bitcoin-etf-official-listing-announcement-launch-imminent/,tokenized financial products,,
https://defiliban.io/cz-explains-why-he-went-to-the-u-s-to-plead-guilty/,1,https://defiliban.io/cz-why-i-decided-to-go-to-the-us-to-plead-guilty/,0.735,0.4,0.735,0,0.735,high,https://defiliban.io/charles-schwab-launches-schwab-crypto-spot-trading-retail-clients/,CZ Explains Why He Went to the U.S. to Plead Guilty,,
https://defiliban.io/rba-asset-tokenization-aud-24b-australia/,1,https://defiliban.io/rba-tokenization-aud-24-billion/,0.732,0.375,0.732,0,0.732,high,https://defiliban.io/binance-market-maker-guidelines-token-issuer-disclosure/,institutional interest in tokenized assets grows,,
https://defiliban.io/blend-listed-bybit-spot-what-it-means/,1,https://defiliban.io/blend-listed-on-bybit-spot/,0.73,0.5,0.73,0,0.73,high,https://defiliban.io/spot-bitcoin-etfs-post-223-million-net-inflows-april-23/,recent spot listings on platforms like Bybit,,
https://defiliban.io/bitcoin-spot-etf-inflows-hit-95m-defi-liquidity-impact/,1,https://defiliban.io/bitcoin-etf-inflows-defi-impact/,0.729,0.556,0.729,0.585,0.144,high,https://defiliban.io/btc-sp500-decoupling-2020/,ETF inflows feeding DeFi liquidity,,
https://defiliban.io/linked-wallets-spend-111-62m-usdt-buy-50706-eth/,1,https://defiliban.io/linked-wallets-0x554-0xf2f-buy-50706-eth-111-62m-usdt/,0.727,0.727,0.62,0,0.727,high,https://defiliban.io/upbit-ethfi-krw-listing-etherfi/,linked wallets recently deployed over $111 million in USDT to acquire ETH,,
https://defiliban.io/trend-research-sends-0852-eth-garrett-jin-transfer-signal/,1,https://defiliban.io/trend-research-transferred-0-852-eth-to-garrett-jin/,0.722,0.385,0.722,0,0.722,high,https://defiliban.io/machi-5250-eth-long-liquidated-market-drop/,on-chain transfer activity,,
https://defiliban.io/binance-australia-fined-10-million-onboarding-failures/,1,https://defiliban.io/binance-australia-derivatives-fined-10-million-federal-court-onboarding/,0.72,0.6,0.72,0,0.72,high,https://defiliban.io/bitcoin-eth-drop-defi-liquidation/,amplify volatility across centralized and decentralized venues alike,,
https://defiliban.io/morgan-stanley-bitcoin-etf-to-charge-14bps-cheapest-spot-bitcoin-etf-on-the-market/,1,https://defiliban.io/morgan-stanley-bitcoin-etf-14bps-cheapest-spot/,0.719,0.583,0.719,0.612,0.107,high,https://defiliban.io/bhutan-sells-120m-bitcoin-2026/,Morgan Stanley’s low-cost Bitcoin ETF,,
https://defiliban.io/bitcoin-drops-65770-defi-liquidation-risk-mounts/,1,https://defiliban.io/bitcoin-eth-drop-defi-liquidation/,0.716,0.333,0.716,0,0.716,high,https://defiliban.io/morgan-stanley-bitcoin-etf-14bps-cheapest-spot/,declining prices and rising liquidation risk,,
https://defiliban.io/us-government-moves-8-2-btc-to-coinbase-prime-in-bitfinex-seized-funds-transfer/,1,https://defiliban.io/us-government-bitfinex-seized-funds-8-2-btc-coinbase-prime/,0.714,0.714,0.569,0,0.714,high,https://defiliban.io/coinbase-ventures-funding-slows-capital-shifts-tokenization-defi-ai-agents/,the U.S. government moved 8.2 BTC to Coinbase Prime in a Bitfinex seized funds transfer,,
https://defiliban.io/ether-etf-inflows-hit-record-11-68b-after-187m-week/,1,https://defiliban.io/ether-etf-inflows-record-11-68-billion-187-million-weekly-inflow/,0.713,0.312,0.713,0,0.713,high,https://defiliban.io/blockchain-capital-plans-to-raise-700-million-for-two-new-funds/,record inflows into Ether ETFs,,
https://defiliban.io/eth-staking-18000-eth-sent-through-kiln/,1,https://defiliban.io/eth-staking-18000-eth-kiln-deposit/,0.712,0.571,0.712,0,0.712,high,https://defiliban.io/sec-clarifies-certain-defi-uis-can-operate-without-broker-dealer-registration/,"18,000 ETH sent through Kiln",,
https://defiliban.io/grayscale-spot-tao-etf-filing-puts-august-decision-in-focus/,1,https://defiliban.io/grayscale-files-for-spot-tao-etf-august-decision/,0.71,0.5,0.71,0.533,0.177,high,https://defiliban.io/ether-etf-inflows-record-11-68-billion-187-million-weekly-inflow/,spot TAO ETF,,
https://defiliban.io/coinbase-lists-pros-for-spot-trading-key-details-and-market-impact/,1,https://defiliban.io/coinbase-lists-pros-for-spot-trading/,0.706,0.545,0.706,0.627,0.078,high,https://defiliban.io/ctr-added-to-coinbase-roadmap/,Coinbase’s recent listing of PROS for spot trading,,
https://defiliban.io/metaplanet-jpy-8b-bond-issue-targets-more-bitcoin/,1,https://defiliban.io/metaplanet-jpy-8-billion-bonds-buy-bitcoin/,0.703,0.25,0.703,0,0.703,high,https://defiliban.io/south-africa-draft-crypto-capital-control-regulations/,Metaplanet issuing bonds to acquire more Bitcoin,,
https://defiliban.io/btc-bitcoin-pumps-back-above-75000-rally-drivers-and-key-levels/,1,https://defiliban.io/btc-bitcoin-pumps-back-above-75000/,0.701,0.545,0.701,0.5,0.201,high,https://defiliban.io/crypto-protocols-market-maker-terms-disclosure-novora-research/,"bitcoin’s move back above $75,000",,
https://defiliban.io/ton-catchain-consensus-upgrade-mainnet-april-2026/,1,https://defiliban.io/ton-catchain-2-mainnet-april/,0.701,0.5,0.701,0,0.701,high,https://defiliban.io/crypto-etf-flows-defi-impact/,governance discussions,,
https://defiliban.io/binance-btc-inflows-signal/,1,https://defiliban.io/binance-btc-inflows-1183-btc-claim/,0.7,0.5,0.7,0,0.7,high,https://defiliban.io/bitdeer-ltc-doge-miner-sealminer-dl1/,miners tracking capital flows,,
https://defiliban.io/btc-faces-74k-short-liquidity-cluster-funding-negative/,1,https://defiliban.io/btc-short-liquidity-cluster-above-74k-negative-funding-short-squeeze/,0.7,0.7,0.607,0,0.7,high,https://defiliban.io/eth-staking-18000-eth-kiln-deposit/,negative funding rates and liquidity pressure have weighed on major crypto assets,,
https://defiliban.io/bitcoin-spot-etfs-see-471m-inflow-april-6-market-watches-ethereum/,1,https://defiliban.io/bitcoin-spot-etfs-471m-net-inflow-april-6/,0.698,0.583,0.698,0.595,0.104,high,https://defiliban.io/april-7-bitcoin-ethereum-etf-net-flows-update/,Bitcoin and Ethereum ETF flows,,
https://defiliban.io/strategy-mstr-btc-purchase-rate-6158-btc-per-week/,1,https://defiliban.io/strategy-mstr-6158-btc-per-week-42-weeks/,0.697,0.6,0.697,0,0.697,high,https://defiliban.io/binance-btc-inflows-1183-btc-claim/,large institutional BTC movements,,
https://defiliban.io/bitcoin-near-76550-as-spot-btc-etfs-extend-outflows-to-third-day/,1,https://defiliban.io/bitcoin-near-76550-spot-btc-etfs-third-straight-day-of-outflows/,0.693,0.643,0.693,0.569,0.124,high,https://defiliban.io/wallet-possibly-linked-to-ethereum-foundation-transfers-1744-eth-to-kraken/,spot ETF outflows have recently pressured Bitcoin,,
https://defiliban.io/hal-finneys-10m-bitcoin-prediction-explained/,1,https://defiliban.io/hal-finney-bitcoin-10-million-prediction/,0.69,0.333,0.69,0,0.69,high,https://defiliban.io/businesses-buying-more-bitcoin-than-etfs-and-governments/,Hal Finney’s $10M Bitcoin prediction,,
https://defiliban.io/trend-research-sends-0-852-eth-to-garrett-jin-what-the-transfer-may-signal/,1,https://defiliban.io/trend-research-transferred-0-852-eth-to-garrett-jin/,0.688,0.533,0.688,0,0.688,high,https://defiliban.io/morgan-stanley-bitcoin-etf-160-billion-market-impact/,on-chain activity raising questions,,
https://defiliban.io/sec-chair-legal-framework-crypto-development/,1,https://defiliban.io/sec-chair-crypto-legal-framework-struggles-to-keep-pace/,0.687,0.5,0.687,0,0.687,high,https://defiliban.io/nyse-sec-rule-change-tokenized-securities-trading/,SEC has acknowledged that its legal framework is lagging behind crypto market development,,
https://defiliban.io/coinbase-occ-conditional-approval-report-what-bloombergs-claim-means-for-coin/,1,https://defiliban.io/coinbase-occ-conditional-approval-report/,0.684,0.455,0.684,0,0.684,high,https://defiliban.io/ethereum-foundation-staked-another-45034-eth-93-11m/,Coinbase OCC Conditional Approval Report: What Bloomberg’s Claim Means for COIN,,
https://defiliban.io/coinbase-lists-pros-spot-trading-key-details-market-impact/,1,https://defiliban.io/coinbase-lists-pros-for-spot-trading/,0.681,0.5,0.681,0.617,0.064,high,https://defiliban.io/cftc-sues-wisconsin-over-authority-in-crypto-prediction-markets/,spot trading offerings,,
https://defiliban.io/fed-says-economy-expands-solid-pace-markets-watch-crypto-impact/,1,https://defiliban.io/fed-economy-solid-pace-crypto-market-impact/,0.679,0.545,0.679,0,0.679,high,https://defiliban.io/top-5-crypto-news-last-24-hours-mastercard-kraken/,Federal Reserve’s recent assessment that the economy is expanding at a solid pace,,
https://defiliban.io/spot-bitcoin-etf-record-debut/,1,https://defiliban.io/spot-bitcoin-etf-inflows/,0.679,0.5,0.679,0.597,0.082,high,https://defiliban.io/crypto-creators-influencers-partner-with-defiliban/,Bitcoin ETF developments,,
https://defiliban.io/sec-chair-legal-framework-lagging-crypto-development/,1,https://defiliban.io/sec-chair-crypto-legal-framework-struggles-to-keep-pace/,0.673,0.455,0.673,0,0.673,high,https://defiliban.io/jack-dorsey-helps-launch-new-film-about-julian-assange/,the SEC chair’s acknowledgment that legal frameworks lag crypto development,,
https://defiliban.io/btc-shorts-win-as-trader-closes-long-at-a-loss/,1,https://defiliban.io/btc-shorts-win-0x2fc3-closes-long-loss-flips-short/,0.667,0.462,0.667,0,0.667,high,https://defiliban.io/bitcoin-stress-cycle-ending-not-yet-reversing/,BTC short-vs-long positioning piece,,
https://defiliban.io/kat-listed-on-coinbase-spot-what-the-new-listing-means/,1,https://defiliban.io/kat-listed-on-coinbase-spot/,0.667,0.5,0.667,0.607,0.06,high,https://defiliban.io/bitcoin-crashes-under-71000-down-5-today/,the recent $KAT listing on Coinbase,,
https://defiliban.io/linked-wallets-spend-111-62m-usdt-to-buy-50706-eth/,1,https://defiliban.io/linked-wallets-0x554-0xf2f-buy-50706-eth-111-62m-usdt/,0.667,0.667,0.602,0,0.667,high,https://defiliban.io/philadelphia-fed-manufacturing-index-march-18-1/,liquidity conditions across risk assets,,
https://defiliban.io/fed-says-economy-expands-at-solid-pace-as-markets-watch-crypto-impact/,1,https://defiliban.io/fed-economy-solid-pace-crypto-market-impact/,0.661,0.462,0.661,0,0.661,high,https://defiliban.io/sec-approves-nasdaq-rule-tokenized-stocks-securities-trading/,broader financial landscape,,
https://defiliban.io/bitcoin-urpd-shows-844k-btc-shift-into-60k-70k-band/,1,https://defiliban.io/bitcoin-urpd-60k-70k-band/,0.658,0.5,0.658,0,0.658,high,https://defiliban.io/btc-bitcoin-pumping-above-73700-nearing-74000/,Bitcoin URPD Shows 844K BTC Shift Into $60K-$70K Band,,
https://defiliban.io/bybit-lists-googl-futures-what-it-means-for-traders/,1,https://defiliban.io/bybit-lists-googl-futures/,0.658,0.444,0.658,0.568,0.09,high,https://defiliban.io/gemini-launches-agentic-trading-automated-crypto-accounts/,listed GOOGL futures,,
https://defiliban.io/oakland-crypto-wash-trading-case-names-gotbit-3-others/,1,https://defiliban.io/oakland-crypto-market-maker-wash-trading-charges-gotbit-vortex-antier-contrarian/,0.657,0.333,0.657,0,0.657,high,https://defiliban.io/whale-bc1qfs-buys-bitcoin-daily-since-mar-10/,Oakland crypto wash-trading case,,
https://defiliban.io/cftc-crypto-perpetuals-legalized-us/,1,https://defiliban.io/cftc-chair-says-true-crypto-perpetuals-could-soon-be-legalized-in-the-us/,0.654,0.385,0.654,0,0.654,high,https://defiliban.io/taiwan-lawmaker-bitcoin-reserve-foreign-exchange-reserves/,CFTC signaling potential legalization of crypto perpetuals in the U.S.,,
https://defiliban.io/mstr-strc-proceeds-fund-7300-btc-buy-more-than-double-3150/,1,https://defiliban.io/mstr-strc-proceeds-buy-over-7300-btc-this-week/,0.654,0.429,0.654,0,0.654,high,https://defiliban.io/btc-bitcoin-pumping-above-73700-nearing-74000/,"MSTR STRC Proceeds Fund 7,300+ BTC Buy, More Than Double 3,150",,
https://defiliban.io/bhutan-moves-btc-to-two-wallets-what-it-signals/,1,https://defiliban.io/bhutan-government-moves-319-7-btc-to-two-wallets/,0.653,0.5,0.653,0,0.653,high,https://defiliban.io/bitcoin-stress-cycle-ending-not-yet-reversing/,Bhutan wallet-transfer report,,
https://defiliban.io/strategy-mstr-btc-purchase-rate-what-6158-btc-per-week-would-mean/,1,https://defiliban.io/strategy-mstr-6158-btc-per-week-42-weeks/,0.648,0.462,0.648,0,0.648,high,https://defiliban.io/ewj-binance-futures-listing-claim-lacks-evidence/,institutional crypto purchase patterns,,
https://defiliban.io/sec-chair-says-legal-framework-is-lagging-crypto-development/,1,https://defiliban.io/sec-chair-crypto-legal-framework-struggles-to-keep-pace/,0.643,0.385,0.643,0,0.643,high,https://defiliban.io/bitcoin-altcoin-correlation-lowest-since-july-2025/,regulatory clarity around crypto development,,
https://defiliban.io/btc-faces-74k-short-liquidity-cluster-as-funding-turns-negative/,1,https://defiliban.io/btc-short-liquidity-cluster-above-74k-negative-funding-short-squeeze/,0.641,0.583,0.641,0,0.641,high,https://defiliban.io/top-5-crypto-news-last-24-hours/,BTC Faces $74K Short Liquidity Cluster as Funding Turns Negative,,
https://defiliban.io/ton-catchain-consensus-upgrade-mainnet/,1,https://defiliban.io/ton-catchain-2-mainnet-april/,0.636,0.429,0.636,0,0.636,high,https://defiliban.io/trust-wallet-ai-agents-crypto-trading-220-million-users/,TON approach their own infrastructure upgrades,,
https://defiliban.io/ethereum-tokenized-assets-market/,1,https://defiliban.io/ethereum-tokenized-assets-61-percent-206-billion-token-terminal/,0.632,0.3,0.632,0,0.632,high,https://defiliban.io/bitcoin-longs-bitfinex-2023-high/,tokenized asset markets,,
https://defiliban.io/bitcoin-and-ethereum-etf-flows-jump-on-mar-18-as-btc-funds-add-2492-btc/,3,https://defiliban.io/bitcoin-ethereum-etf-flows-mar-18-update/,0.649,0.4,0.649,0.615,0.033,review,https://defiliban.io/bitcoin-crashes-under-71000-down-5-today/,"Spot Bitcoin ETF funds added 2,492 BTC on March 18",https://defiliban.io/institutional-bitcoin-demand-highest-since-october-2025/,further positive flows in mid-March
https://defiliban.io/bitcoin-halving-cycle-points-to-reversal-in-2-months/,3,https://defiliban.io/bitcoin-halving-reversal-2026/,0.642,0.3,0.642,0.607,0.035,review,https://defiliban.io/spot-bitcoin-etf-outflow-march-24-2026-2/,Bitcoin’s halving cycle dynamics,https://defiliban.io/bitcoin-etf-flows-today-outflow-111m/,Bitcoin halving cycle analysis
https://defiliban.io/whale-0x049b-opens-40m-in-20x-btc-eth-shorts/,3,https://defiliban.io/gambler-0x049b-shorting-btc-eth-20x-40m/,0.554,0.455,0.554,0.548,0.007,review,https://defiliban.io/scroll-scr-binance-first-pre-market-8m-market-cap/,high-leverage short positioning,https://defiliban.io/morgan-stanley-amy-oldenburg-spot-bitcoin-etf-best-first-day-trading/,"Whale 0x049b Opens $40M in 20x BTC, ETH Shorts"
https://defiliban.io/bybit-lists-blend-futures-key-details-market-impact-and-what-to-watch/,3,https://defiliban.io/bybit-delists-tru-futures-market/,0.535,0.214,0.535,0.532,0.003,review,https://defiliban.io/doj-pig-butchering-crypto-scam-crackdown-276-arrests/,recent exchange listing decisions,https://defiliban.io/coinbase-lists-mega-for-spot-trading/,Bybit’s recent BLEND futures listing
https://defiliban.io/gemini-lawsuit-investors-allege-exchange-misled-market/,3,,0,0,0,0,0,none,https://defiliban.io/cftc-bitcoin-margin-collateral-fcms/,ongoing scrutiny of exchange practices,https://defiliban.io/bitcoin-etf-flows-today-1d-net-outflow-1488-btc/,Gemini investor lawsuit
https://defiliban.io/bitcoin-etf-flows-today-what-the-139-6m-outflow-means/,2,https://defiliban.io/bitcoin-etf-flows-today-latest-outflow-analysis/,0.78,0.417,0.78,0.742,0.038,review,https://defiliban.io/algorand-foundation-cuts-staff-crypto-market-uncertainty/,ETF-related capital flow disruptions,https://defiliban.io/morgan-stanley-second-amended-s1-spot-bitcoin-etf-sec/,spot Bitcoin ETF space
https://defiliban.io/blackrock-withdraws-172-84m-btc-eth-coinbase/,2,https://defiliban.io/blackrock-withdraws-btc-eth-from-coinbase-three-days/,0.75,0.5,0.75,0.716,0.034,review,https://defiliban.io/linked-wallets-0x554-0xf2f-buy-50706-eth-111-62m-usdt/,BlackRock recently withdrew $172.84 million in BTC and ETH from Coinbase,https://defiliban.io/xrp-evernorth-s-4-nasdaq-listing-arm-merger/,major institutional players moving assets between exchanges
https://defiliban.io/ark-invest-buys-circle-shares-stock-crash/,2,https://defiliban.io/ark-invest-circle-shares-20-drop/,0.712,0.444,0.712,0.684,0.028,review,https://defiliban.io/rba-tokenization-aud-24-billion/,institutional capital increasingly flows toward tokenized financial infrastructure,https://defiliban.io/whale-0x049b-20x-long-eth-btc-40-million/,Ark Invest recently deployed $16 million into Circle shares
